Speed (RPM),Torque (N·m),Current (A),Supplied Power (W),Output Power (W),Efficiency (%),Power Dissipation (W)
1243.417,0.17136,9.588,115.056,22.313,19.393,92.743
1259.157,0.1632,9.23,110.76,21.519,19.428,89.241
1274.896,0.15504,8.873,106.476,20.699,19.44,85.777
1290.636,0.14688,8.515,102.18,19.852,19.428,82.328
1306.375,0.13872,8.157,97.884,18.977,19.387,78.907
1322.115,0.13056,7.799,93.588,18.076,19.314,75.512
1337.854,0.1224,7.442,89.304,17.148,19.202,72.156
1353.594,0.11424,7.084,85.008,16.193,19.049,68.815
1369.333,0.10608,6.726,80.712,15.211,18.846,65.501
1385.072,0.09792,6.368,76.416,14.203,18.586,62.213
1400.812,0.08976,6.01,72.12,13.167,18.257,58.953
1416.551,0.0816,5.653,67.836,12.105,17.845,55.731
1432.291,0.07344,5.295,63.54,11.015,17.336,52.525
1448.03,0.06528,4.937,59.244,9.899,16.709,49.345
1463.77,0.05712,4.579,54.948,8.756,15.935,46.192
1479.509,0.04896,4.222,50.664,7.586,14.973,43.078
1495.249,0.0408,3.864,46.368,6.389,13.779,39.979
1510.988,0.03264,3.506,42.072,5.165,12.277,36.907
1526.728,0.02448,3.148,37.776,3.914,10.361,33.862
1542.467,0.01632,2.791,33.492,2.636,7.871,30.856
1558.207,0.00816,2.433,29.196,1.332,4.562,27.864
1573.946,0,2.075,24.9,0,0,24.9
