Speed (RPM),Torque (N·m),Current (A),Supplied Power (W),Output Power (W),Efficiency (%),Power Dissipation (W)
2129.998,0.5022,28.403,340.836,112.017,32.865,228.819
2168.725,0.49104,27.803,333.636,111.519,33.425,222.117
2207.452,0.47988,27.203,326.436,110.931,33.982,215.505
2246.179,0.46872,26.603,319.236,110.252,34.536,208.984
2284.907,0.45756,26.003,312.036,109.483,35.087,202.553
2323.634,0.4464,25.403,304.836,108.623,35.633,196.213
2362.361,0.43524,24.803,297.636,107.672,36.176,189.964
2401.088,0.42408,24.203,290.436,106.631,36.714,183.805
2439.815,0.41292,23.603,283.236,105.5,37.248,177.736
2478.543,0.40176,23.003,276.036,104.278,37.777,171.758
2517.27,0.3906,22.402,268.824,102.965,38.302,165.859
2555.997,0.37944,21.802,261.624,101.562,38.82,160.062
2594.724,0.36828,21.202,254.424,100.069,39.332,154.355
2633.452,0.35712,20.602,247.224,98.485,39.836,148.739
2672.179,0.34596,20.002,240.024,96.81,40.333,143.214
2710.906,0.3348,19.402,232.824,95.045,40.823,137.779
2749.633,0.32364,18.802,225.624,93.189,41.303,132.435
2788.361,0.31248,18.202,218.424,91.243,41.773,127.181
2827.088,0.30132,17.602,211.224,89.206,42.233,122.018
2865.815,0.29016,17.002,204.024,87.079,42.681,116.945
2904.542,0.279,16.402,196.824,84.861,43.115,111.963
2943.269,0.26784,15.802,189.624,82.553,43.535,107.071
2981.997,0.25668,15.202,182.424,80.154,43.938,102.27
3020.724,0.24552,14.602,175.224,77.665,44.323,97.559
3059.451,0.23436,14.001,168.012,75.085,44.69,92.927
3098.178,0.2232,13.401,160.812,72.415,45.031,88.397
3136.906,0.21204,12.801,153.612,69.654,45.344,83.958
3175.633,0.20088,12.201,146.412,66.803,45.627,79.609
3214.36,0.18972,11.601,139.212,63.861,45.873,75.351
3253.087,0.17856,11.001,132.012,60.829,46.078,71.183
3291.815,0.1674,10.401,124.812,57.706,46.234,67.106
3330.542,0.15624,9.801,117.612,54.492,46.332,63.12
3369.269,0.14508,9.201,110.412,51.188,46.361,59.224
3407.996,0.13392,8.601,103.212,47.794,46.307,55.418
3446.723,0.12276,8.001,96.012,44.309,46.149,51.703
3485.451,0.1116,7.401,88.812,40.734,45.865,48.078
3524.178,0.10044,6.801,81.612,37.067,45.419,44.545
3562.905,0.08928,6.201,74.412,33.311,44.766,41.101
3601.632,0.07812,5.6,67.2,29.464,43.845,37.736
3640.36,0.06696,5,60,25.526,42.543,34.474
3679.087,0.0558,4.4,52.8,21.498,40.716,31.302
3717.814,0.04464,3.8,45.6,17.38,38.114,28.22
3756.541,0.03348,3.2,38.4,13.17,34.297,25.23
3795.269,0.02232,2.6,31.2,8.871,28.433,22.329
3833.996,0.01116,2,24,4.481,18.671,19.519
3872.723,0,1.4,16.8,0,0,16.8
