Speed (RPM),Torque (N·m),Current (A),Supplied Power (W),Output Power (W),Efficiency (%),Power Dissipation (W)
2308.378,0.07656,9.408,112.896,18.507,16.393,94.389
2349.599,0.07482,9.212,110.544,18.409,16.653,92.135
2390.82,0.07308,9.016,108.192,18.297,16.912,89.895
2432.041,0.07134,8.82,105.84,18.169,17.166,87.671
2473.262,0.0696,8.624,103.488,18.026,17.418,85.462
2514.483,0.06786,8.428,101.136,17.869,17.668,83.267
2555.704,0.06612,8.231,98.772,17.696,17.916,81.076
2596.925,0.06438,8.035,96.42,17.508,18.158,78.912
2638.146,0.06264,7.839,94.068,17.305,18.396,76.763
2679.367,0.0609,7.643,91.716,17.087,18.63,74.629
2720.588,0.05916,7.447,89.364,16.855,18.861,72.509
2761.809,0.05742,7.251,87.012,16.607,19.086,70.405
2803.03,0.05568,7.055,84.66,16.344,19.305,68.316
2844.251,0.05394,6.859,82.308,16.066,19.519,66.242
2885.472,0.0522,6.663,79.956,15.773,19.727,64.183
2926.693,0.05046,6.467,77.604,15.465,19.928,62.139
2967.914,0.04872,6.271,75.252,15.142,20.122,60.11
3009.135,0.04698,6.074,72.888,14.804,20.311,58.084
3050.356,0.04524,5.878,70.536,14.451,20.487,56.085
3091.577,0.0435,5.682,68.184,14.083,20.654,54.101
3132.798,0.04176,5.486,65.832,13.7,20.811,52.132
3174.019,0.04002,5.29,63.48,13.302,20.955,50.178
3215.24,0.03828,5.094,61.128,12.889,21.085,48.239
3256.461,0.03654,4.898,58.776,12.461,21.201,46.315
3297.682,0.0348,4.702,56.424,12.018,21.299,44.406
3338.903,0.03306,4.506,54.072,11.559,21.377,42.513
3380.124,0.03132,4.31,51.72,11.086,21.435,40.634
3421.345,0.02958,4.114,49.368,10.598,21.467,38.77
3462.567,0.02784,3.917,47.004,10.095,21.477,36.909
3503.788,0.0261,3.721,44.652,9.577,21.448,35.075
3545.009,0.02436,3.525,42.3,9.043,21.378,33.257
3586.23,0.02262,3.329,39.948,8.495,21.265,31.453
3627.451,0.02088,3.133,37.596,7.932,21.098,29.664
3668.672,0.01914,2.937,35.244,7.353,20.863,27.891
3709.893,0.0174,2.741,32.892,6.76,20.552,26.132
3751.114,0.01566,2.545,30.54,6.151,20.141,24.389
3792.335,0.01392,2.349,28.188,5.528,19.611,22.66
3833.556,0.01218,2.153,25.836,4.89,18.927,20.946
3874.777,0.01044,1.957,23.484,4.236,18.038,19.248
3915.998,0.0087,1.76,21.12,3.568,16.894,17.552
3957.219,0.00696,1.564,18.768,2.884,15.367,15.884
3998.44,0.00522,1.368,16.416,2.186,13.316,14.23
4039.661,0.00348,1.172,14.064,1.472,10.466,12.592
4080.882,0.00174,0.976,11.712,0.744,6.352,10.968
4122.103,0,0.78,9.36,0,0,9.36
