Speed (RPM),Torque (N·m),Current (A),Supplied Power (W),Output Power (W),Efficiency (%),Power Dissipation (W)
7834.739,0.14392,20.569,246.828,118.079,47.839,128.749
7943.555,0.13878,19.856,238.272,115.444,48.451,122.828
8052.371,0.13364,19.143,229.716,112.691,49.057,117.025
8161.187,0.1285,18.43,221.16,109.821,49.657,111.339
8270.002,0.12336,17.716,212.592,106.834,50.253,105.758
8378.818,0.11822,17.003,204.036,103.73,50.839,100.306
8487.634,0.11308,16.29,195.48,100.508,51.416,94.972
8596.45,0.10794,15.577,186.924,97.17,51.984,89.754
8705.266,0.1028,14.864,178.368,93.714,52.54,84.654
8814.081,0.09766,14.151,169.812,90.141,53.083,79.671
8922.897,0.09252,13.438,161.256,86.451,53.611,74.805
9031.713,0.08738,12.725,152.7,82.644,54.122,70.056
9140.529,0.08224,12.012,144.144,78.72,54.612,65.424
9249.345,0.0771,11.299,135.588,74.678,55.077,60.91
9358.161,0.07196,10.586,127.032,70.52,55.514,56.512
9466.976,0.06682,9.873,118.476,66.244,55.913,52.232
9575.792,0.06168,9.16,109.92,61.851,56.269,48.069
9684.608,0.05654,8.447,101.364,57.341,56.569,44.023
9793.424,0.0514,7.734,92.808,52.714,56.799,40.094
9902.24,0.04626,7.021,84.252,47.97,56.936,36.282
10011.055,0.04112,6.307,75.684,43.108,56.958,32.576
10119.871,0.03598,5.594,67.128,38.13,56.802,28.998
10228.687,0.03084,4.881,58.572,33.034,56.399,25.538
10337.503,0.0257,4.168,50.016,27.821,55.624,22.195
10446.319,0.02056,3.455,41.46,22.491,54.247,18.969
10555.135,0.01542,2.742,32.904,17.044,51.799,15.86
10663.95,0.01028,2.029,24.348,11.48,47.15,12.868
10772.766,0.00514,1.316,15.792,5.799,36.721,9.993
10881.582,0,0.603,7.236,0,0,7.236
