Speed (RPM),Torque (N·m),Current (A),Supplied Power (W),Output Power (W),Efficiency (%),Power Dissipation (W)
1744.593,0.0296,1.763,21.156,5.408,25.562,15.748
1772.285,0.0288,1.722,20.664,5.345,25.866,15.319
1799.977,0.028,1.681,20.172,5.278,26.165,14.894
1827.669,0.0272,1.641,19.692,5.206,26.437,14.486
1855.361,0.0264,1.6,19.2,5.129,26.714,14.071
1883.053,0.0256,1.559,18.708,5.048,26.983,13.66
1910.745,0.0248,1.518,18.216,4.962,27.24,13.254
1938.437,0.024,1.478,17.736,4.872,27.47,12.864
1966.128,0.0232,1.437,17.244,4.777,27.702,12.467
1993.82,0.0224,1.396,16.752,4.677,27.919,12.075
2021.512,0.0216,1.355,16.26,4.573,28.124,11.687
2049.204,0.0208,1.315,15.78,4.464,28.289,11.316
2076.896,0.02,1.274,15.288,4.35,28.454,10.938
2104.588,0.0192,1.233,14.796,4.232,28.602,10.564
2132.28,0.0184,1.192,14.304,4.109,28.726,10.195
2159.972,0.0176,1.152,13.824,3.981,28.798,9.843
2187.664,0.0168,1.111,13.332,3.849,28.87,9.483
2215.356,0.016,1.07,12.84,3.712,28.91,9.128
2243.048,0.0152,1.029,12.348,3.57,28.912,8.778
2270.74,0.0144,0.989,11.868,3.424,28.851,8.444
2298.432,0.0136,0.948,11.376,3.273,28.771,8.103
2326.124,0.0128,0.907,10.884,3.118,28.648,7.766
2353.816,0.012,0.866,10.392,2.958,28.464,7.434
2381.508,0.0112,0.826,9.912,2.793,28.178,7.119
2409.2,0.0104,0.785,9.42,2.624,27.856,6.796
2436.892,0.0096,0.744,8.928,2.45,27.442,6.478
2464.584,0.0088,0.703,8.436,2.271,26.92,6.165
2492.276,0.008,0.663,7.956,2.088,26.244,5.868
2519.967,0.0072,0.622,7.464,1.9,25.456,5.564
2547.659,0.0064,0.581,6.972,1.707,24.484,5.265
2575.351,0.0056,0.54,6.48,1.51,23.302,4.97
2603.043,0.0048,0.5,6,1.308,21.8,4.692
2630.735,0.004,0.459,5.508,1.102,20.007,4.406
2658.427,0.0032,0.418,5.016,0.891,17.763,4.125
2686.119,0.0024,0.377,4.524,0.675,14.92,3.849
2713.811,0.0016,0.337,4.044,0.455,11.251,3.589
2741.503,0.0008,0.296,3.552,0.23,6.475,3.322
2769.195,0,0.255,3.06,0,0,3.06
