Speed (RPM),Torque (N·m),Current (A),Supplied Power (W),Output Power (W),Efficiency (%),Power Dissipation (W)
5870.168,0.20272,44.129,529.548,124.617,23.533,404.931
6003.581,0.1991,43.413,520.956,125.173,24.028,395.783
6136.994,0.19548,42.697,512.364,125.628,24.519,386.736
6270.407,0.19186,41.98,503.76,125.982,25.008,377.778
6403.82,0.18824,41.264,495.168,126.235,25.493,368.933
6537.233,0.18462,40.548,486.576,126.387,25.975,360.189
6670.646,0.181,39.832,477.984,126.437,26.452,351.547
6804.059,0.17738,39.115,469.38,126.387,26.926,342.993
6937.472,0.17376,38.399,460.788,126.235,27.395,334.553
7070.885,0.17014,37.683,452.196,125.982,27.86,326.214
7204.298,0.16652,36.966,443.592,125.628,28.321,317.964
7337.711,0.1629,36.25,435,125.173,28.775,309.827
7471.124,0.15928,35.534,426.408,124.617,29.225,301.791
7604.536,0.15566,34.817,417.804,123.959,29.669,293.845
7737.949,0.15204,34.101,409.212,123.2,30.107,286.012
7871.362,0.14842,33.385,400.62,122.341,30.538,278.279
8004.775,0.1448,32.668,392.016,121.38,30.963,270.636
8138.188,0.14118,31.952,383.424,120.318,31.38,263.106
8271.601,0.13756,31.236,374.832,119.154,31.789,255.678
8405.014,0.13394,30.519,366.228,117.89,32.19,248.338
8538.427,0.13032,29.803,357.636,116.525,32.582,241.111
8671.84,0.1267,29.087,349.044,115.058,32.964,233.986
8805.253,0.12308,28.371,340.452,113.49,33.335,226.962
8938.666,0.11946,27.654,331.848,111.821,33.696,220.027
9072.079,0.11584,26.938,323.256,110.051,34.045,213.205
9205.491,0.11222,26.222,314.664,108.18,34.38,206.484
9338.904,0.1086,25.505,306.06,106.207,34.701,199.853
9472.317,0.10498,24.789,297.468,104.134,35.007,193.334
9605.73,0.10136,24.073,288.876,101.959,35.295,186.917
9739.143,0.09774,23.356,280.272,99.683,35.567,180.589
9872.556,0.09412,22.64,271.68,97.306,35.816,174.374
10005.969,0.0905,21.924,263.088,94.828,36.044,168.26
10139.382,0.08688,21.207,254.484,92.249,36.249,162.235
10272.795,0.08326,20.491,245.892,89.568,36.426,156.324
10406.208,0.07964,19.775,237.3,86.787,36.573,150.513
10539.621,0.07602,19.059,228.708,83.904,36.686,144.804
10673.034,0.0724,18.342,220.104,80.92,36.764,139.184
10806.447,0.06878,17.626,211.512,77.835,36.799,133.677
10939.859,0.06516,16.91,202.92,74.649,36.787,128.271
11073.272,0.06154,16.193,194.316,71.361,36.724,122.955
11206.685,0.05792,15.477,185.724,67.973,36.599,117.751
11340.098,0.0543,14.761,177.132,64.483,36.404,112.649
11473.511,0.05068,14.044,168.528,60.892,36.132,107.636
11606.924,0.04706,13.328,159.936,57.2,35.764,102.736
11740.337,0.04344,12.612,151.344,53.407,35.288,97.937
11873.75,0.03982,11.895,142.74,49.513,34.688,93.227
12007.163,0.0362,11.179,134.148,45.517,33.93,88.631
12140.576,0.03258,10.463,125.556,41.421,32.99,84.135
12273.989,0.02896,9.746,116.952,37.223,31.828,79.729
12407.402,0.02534,9.03,108.36,32.924,30.384,75.436
12540.814,0.02172,8.314,99.768,28.524,28.59,71.244
12674.227,0.0181,7.598,91.176,24.023,26.348,67.153
12807.64,0.01448,6.881,82.572,19.421,23.52,63.151
12941.053,0.01086,6.165,73.98,14.717,19.893,59.263
13074.466,0.00724,5.449,65.388,9.913,15.16,55.475
13207.879,0.00362,4.732,56.784,5.007,8.818,51.777
13341.292,0,4.016,48.192,0,0,48.192
